SUAS_IDENT	SECTOR	ICAO	CTRY_1	CTRY_2	CTRY_3	CTRY_4	CYCLE_DATE
LER72		LECM	SP				199511
LER76E		LECM	SP				199511
LER76W		LECM	SP				199511
LER77		LECB	SP				199511
LER86A		LEBZ	SP				199511
LER86B		LEBZ	SP				199511
LER86C		LEBZ	SP				199511
LER92		LECM	SP				199511
LER93		LECM	SP				199511
LER99A		LECM	SP				199511
LER99B		LECM	SP				199511
LER99C		LECM	SP				200211
LETSA22		LECB	SP				200211
LETSA28		LECM	SP				199511
LFCBA16B		LFFF	FR				199511
LFCBA1A		LFFF	FR				199511
LFCBA1B		LFFF	FR				199511
LFCBA1C		LFFF	FR				200209
LFCBA25A		LFEE	FR				199613
LFCBA25B		LFEE	FR				199511
LFD101		LFMM	FR				199511
LFD108E		LFMI	FR				199511
LFD113A		LFFF	FR				199511
LFD113B		LFFF	FR				199511
LFD117		LFFF	FR				199602
LFD118A		LFEE	FR				199511
LFD118B		LFEE	FR				199511
LFD119		LFBB	FR				199901
LFD12 GLOBAL		LFRR	FR				199901
LFD12 NORTH		LFRR	FR				199901
LFD12 SOUTH		LFRR	FR				199511
LFD121		LFMM	FR				199511
LFD122A		LFBB	FR				199511
LFD122B		LFBB	FR				199613
LFD126		LFBB	FR				199511
LFD128		LFBB	FR				199511
LFD129		LFBB	FR				199511
LFD139		LFFF	FR				199511
LFD13A		LFRR	FR				199511
LFD13B		LFRR	FR				199511
LFD13C		LFRR	FR				199511
LFD13D		LFRR	FR				199807
LFD13E		LFRR	FR				199511
LFD13F		LFRR	FR				199901
LFD14		LFRR	FR				199511
LFD142		LFMJ	FR				199511
LFD143A		LFMJ	FR				199511
LFD143B		LFMJ	FR				199511
LFD144A		LFMJ	FR				199511
LFD144B		LFMJ	FR				199511
LFD145		LFBB	FR				199511
LFD155		LFMY	FR				199901
LFD15A		LFRR	FR				199901
LFD15B		LFRR	FR				199511
LFD16A		LFRR	FR				199511
LFD16C		LFRR	FR				199511
LFD16D		LFRR	FR				199511
LFD16E		LFRR	FR				199901
LFD170		LFBB	FR				199513
LFD171A		LFBB	FR				199511
LFD174		LFBB	FR				199613
LFD176		LFMM	FR				199806
LFD177		LFEE	FR				199809
LFD178		LFBB	FR				199511
LFD179		LFBB	FR				200211
LFD181		LFBB	FR				200310
LFD182		LFBB	FR				200311
LFD183		LFFF	FR				200411
LFD184		LFBB	FR				200411
LFD185		LFBB	FR				200511
LFD186		LFBB	FR				200603
LFD187		LFMM	FR				199511
LFD18A		LFRR	FR				199511
LFD18B		LFRR	FR				199511
LFD18D		LFRR	FR				200603
LFD195		LFRR	FR				200204
LFD214		LFRR	FR				199511
LFD236		LFBB	FR				200211
LFD31D		LFRR	FR				200511
LFD32		LFRR	FR				200511
LFD33		LFRR	FR				199511
LFD38		LFBB	FR				199511
LFD39		LFFF	FR				199511
LFD48		LFBB	FR				199511
LFD5		LFRR	FR				199511
LFD50		LFBB	FR				199511
LFD504		LFFF	FR				199511
LFD506		LFRR	FR				199511
LFD507		LF	FR				199511
LFD510		LF	FR				199511
LFD512		LF	FR				199511
LFD514		LF	FR				199511
LFD516		LF	FR				199511
LFD517		LF	FR				199511
LFD520		LF	FR				199511
LFD522		LF	FR				199511
LFD523		LF	FR				199511
LFD524A		LFEE	FR				199812
LFD524B		LFEE	FR				199511
LFD526		LF	FR				199613
LFD529A		LFEE	FR				199602
LFD531A		LF	FR				199602
LFD531B		LF	FR				199511
LFD534		LF	FR				199511
LFD546		LF	FR				199511
LFD547A		LF	FR				199511
LFD547B		LF	FR				199511
LFD548A		LF	FR				199511
LFD548B		LF	FR				199511
LFD548C		LF	FR				199511
LFD54A1		LFMM	FR				200504
LFD54A2		LFMM	FR				200504
LFD54A3		LFMM	FR				200504
LFD54A4		LFMM	FR				200504
LFD54A5		LFMM	FR				199511
LFD54B1		LFMM	FR				200504
LFD54B2		LFMM	FR				200504
LFD54B3		LFMM	FR				200504
LFD54B4		LFMM	FR				200504
LFD54B5		LFMM	FR				199511
LFD54C1		LFMM	FR				200504
LFD54C2		LFMM	FR				200504
LFD54C3		LFMM	FR				200504
LFD54C4		LFMM	FR				200504
LFD54C5		LFMM	FR				199605
LFD564		LF	FR				199511
LFD568		LFFF	FR				199613
LFD572		LF	FR				199511
LFD573		LF	FR				199511
LFD574		LF	FR				199511
LFD575		LF	FR				199511
LFD579		LFMM	FR				199511
LFD580		LF	FR				199511
LFD581		LF	FR				199511
LFD585		LFMM	FR				199511
LFD587		LF	FR				199511
LFD588		LF	FR				199511
LFD59		LFBB	FR				199511
LFD595		LFMM	FR				199511
LFD596		LFMM	FR				199511
LFD597		LF	FR				199511
LFD67		LFKS	FR				199901
LFD7		LFRR	FR				199511
LFD70		LF	FR				199511
LFD74		LF	FR				199511
LFD75		LF	FR				200303
LFD79		LF	FR				199613
LFD82		LFRR	FR				199511
LFD91		LF	FR				199511
LFD94		LF	FR				199511
LFP112		LFRR	FR				199511
LFP23		LFFF	FR				199511
LFP35		LFBB	FR				199511
LFP62		LFMM	FR				199511
LFP63		LFMM	FR				199511
LFP81		LFRR	FR				199511
LFR10		LFRR	FR				199511
LFR102A1		LFFF	FR				199511
LFR102A1(2)		LFFF	FR				199511
LFR102A2		LFFF	FR				199511
LFR102B1		LFFF	FR				199511
LFR102B2		LFFF	FR				199511
LFR104		LFBI	FR				199511
LFR105		LFBI	FR				199511
LFR106		LF	FR				199903
LFR108A		LFMM	FR				200308
LFR108A(E)		LFMM	FR				199903
LFR108C		LFMM	FR				199903
LFR108E1		LFMM	FR				199903
LFR108E2		LFMM	FR				199903
LFR108HE		LFMM	FR				199903
LFR108HW		LFMM	FR				199511
LFR109		LF	FR				199511
LFR11		LFMM	FR				199511
LFR114A1		LF	FR				199511
LFR114A2		LF	FR				199511
LFR114B		LF	FR				199511
LFR114C		LF	FR				199511
LFR115A		LFBW	FR				199511
LFR115B		LFBW	FR				199511
LFR116A		LF	FR				199511
LFR116B		LF	FR				199711
LFR12		LFRR	FR				199511
LFR122		LFEE	FR				199511
LFR123		LFEE	FR				199511
LFR124		LF	FR				199511
LFR132A		LFFF	FR				199511
LFR132B		LFFF	FR				199511
LFR138		LFMM	FR				199511
LFR139		LF	FR				199511
LFR14		LFRR	FR				199802
LFR141		LFRL	FR				199511
LFR142		LF	FR				199511
LFR143		LF	FR				199511
LFR144		LF	FR				199511
LFR145		LF	FR				199511
LFR146A		LFRR	FR				199511
LFR146B		LFRR	FR				199511
LFR147		LFRR	FR				199511
LFR148		LFBB	FR				199511
LFR149A		LF	FR				199511
LFR149B		LFBB	FR				199511
LFR149C		LFRR	FR				199511
LFR150A		LFEE	FR				199511
LFR150B		LFEE	FR				199511
LFR150C1		LFEE	FR				199511
LFR150C2		LFEE	FR				199511
LFR150D1		LFEE	FR				199511
LFR150D2		LFEE	FR				199511
LFR151		LFRR	FR				199511
LFR152		LF	FR				199511
LFR153		LF	FR				200603
LFR154		LFRR	FR				199511
LFR157		LFRR	FR				200209
LFR158A		LFEE	FR				199511
LFR158B		LFEE	FR				199511
LFR15A		LF	FR				199511
LFR15B		LF	FR				199602
LFR161		LF	FR				199511
LFR162		LFBB	FR				199511
LFR163A		LF	FR				199511
LFR163B		LF	FR				199511
LFR164A1		LF	FR				199511
LFR164A2		LF	FR				199511
LFR164B		LF	FR				199511
LFR165		LF	FR				199605
LFR166A		LF	FR				199605
LFR166B		LF	FR				199511
LFR166C		LF	FR				200411
LFR167A		LFBK	FR				200411
LFR167B		LFBK	FR				200208
LFR168		LFEE	FR				199511
LFR175A		LFFF	FR				199603
LFR190		LFMM	FR				199511
LFR191A		LF	FR				199511
LFR191B		LFBB	FR				199511
LFR191C		LFBB	FR				199511
LFR193A		LF	FR				199511
LFR193B		LF	FR				199511
LFR194		LFFF	FR				199602
LFR1A		LF	FR				200406
LFR1B		LF	FR				199806
LFR2		LFBB	FR				199511
LFR20B1		LFFF	FR				199606
LFR20B2		LFMM	FR				199511
LFR20B3		LFOA	FR				199511
LFR20B4		LF	FR				199511
LFR20B5		LFFF	FR				199511
LFR21		LFEE	FR				199511
LFR24A		LFEE	FR				199511
LFR24B		LFEE	FR				199606
LFR24C		LFEE	FR				199606
LFR24D		LFEE	FR				199606
LFR24E		LFEE	FR				199513
LFR25C		LFBB	FR				199513
LFR25H		LFBB	FR				199511
LFR26A1		LFFF	FR				199511
LFR26A2		LFFF	FR				199511
LFR26A3		LFFF	FR				199511
LFR26A4		LFFF	FR				199511
LFR26B		LFFF	FR				199511
LFR27A		LFFF	FR				199511
LFR27B		LFFF	FR				199511
LFR28		LFJR	FR				199511
LFR30A		LFMM	FR				199511
LFR30B		LFMM	FR				199513
LFR31A1		LFBB	FR				199513
LFR31A2		LFBB	FR				199513
LFR31A3		LFBB	FR				199513
LFR31A4		LFBB	FR				199513
LFR31B		LFBB	FR				200511
LFR31H		LFBB	FR				200311
LFR33		LFBB	FR				199511
LFR34A		LFBB	FR				199511
LFR34C		LFBB	FR				199605
LFR34D		LFBB	FR				200211
LFR40A		LFBB	FR				199511
LFR40B		LFBB	FR				199511
LFR41		LFRR	FR				199511
LFR42		LFBB	FR				199511
LFR43		LFBB	FR				199511
LFR44A		LFBB	FR				199511
LFR44B		LFBB	FR				199511
LFR45 NORTH		LFFF	FR				199511
LFR45 SOUTH		LFEE	FR				199511
LFR45A		LFEE	FR				199511
LFR45B		LFFF	FR				199511
LFR45C		LFEE	FR				199511
LFR45D		LFEE	FR				199511
LFR46 EAST		LF	FR				199511
LFR46 NORTH		LF	FR				199511
LFR46 SOUTH		LF	FR				199511
LFR46N1		LFBM	FR				199511
LFR46N2		LFBM	FR				199511
LFR47		LF	FR				200311
LFR49A		LFRR	FR				200511
LFR49D		LFRR	FR				199511
LFR49H1		LFBB	FR				200311
LFR49H2		LFRR	FR				199605
LFR49S		LFRR	FR				199908
LFR4A		LF	FR				199908
LFR4B		LF	FR				199908
LFR4C		LF	FR				199511
LFR53A		LF	FR				199511
LFR53B		LF	FR				199511
LFR53C		LF	FR				199511
LFR53D		LF	FR				200408
LFR55B		LFMM	FR				200408
LFR55C		LFMO	FR				199511
LFR56		LF	FR				199511
LFR57		LF	FR				199511
LFR589		LF	FR				199511
LFR590A		LF	FR				199511
LFR590B		LF	FR				199603
LFR591		LF	FR				199511
LFR592		LF	FR				199511
LFR593		LF	FR				199511
LFR594A		LF	FR				199511
LFR594B		LF	FR				199511
LFR5A1		LFFF	FR				199511
LFR5A2		LFFF	FR				199511
LFR5B1		LFFF	FR				199511
LFR5B2		LFFF	FR				200307
LFR60		LFMM	FR				200211
LFR61		LFBB	FR				199511
LFR61H		LFBB	FR				199511
LFR64A		LFMM	FR				199511
LFR64B		LFMM	FR				199511
LFR65		LFMM	FR				199511
LFR66A		LFKS	FR				199611
LFR68A		LFMM	FR				199611
LFR68B		LFMM	FR				199611
LFR68C		LFMM	FR				199611
LFR68D		LFMM	FR				199611
LFR68E		LFMM	FR				199511
LFR69		LFFF	FR				199511
LFR6A		LFFF	FR				199511
LFR6B		LFFF	FR				199511
LFR6C		LFFF	FR				199511
LFR71A		LFMY	FR				199511
LFR71B		LFMY	FR				199511
LFR71C		LFMY	FR				199511
LFR71D		LFMY	FR				200504
LFR71E		LFMY	FR				199511
LFR73		LFBB	FR				200504
LFR77A		LF	FR				199605
LFR77B		LF	FR				199712
LFR78A		LFAD	FR				199712
LFR78B		LFAD	FR				199712
LFR78C		LFAD	FR				199511
LFR7A		LFRR	FR				199511
LFR7B		LFRR	FR				199511
LFR7C		LFRR	FR				199511
LFR80		LF	FR				200406
LFR83		LF	FR				200303
LFR84A		LFFF	FR				199511
LFR84B		LFFF	FR				199511
LFR85B1		LFOT	FR				199511
LFR85B2		LFOT	FR				199511
LFR85B3		LFOT	FR				199511
LFR85C		LFOT	FR				199511
LFR87		LFFF	FR				199511
LFR8A		LFSD	FR				199511
LFR8B		LFSD	FR				200603
LFR90		LFRV	FR				199605
LFR93A		LFFF	FR				199511
LFR93B1		LFFF	FR				199511
LFR93B2		LFFF	FR				199511
LFR93B3		LFFF	FR				199511
LFR93C		LFFF	FR				199511
LFR95A		LFMC	FR				199511
LFR95B		LFMC	FR				199511
LFR95C		LFMC	FR				199511
LFR9A		LFFF	FR				199511
LFR9B		LFFF	FR				199511
LFR9C		LFFF	FR				200502
LFR9D		LFFF	FR				199904
LFTSA10A		LFFF	FR				199904
LFTSA10B		LFFF	FR				199904
LFTSA10C1		LFFF	FR				199904
LFTSA10C2		LFFF	FR				200502
LFTSA10C3		LFFF	FR				200307
LFTSA138		LFFF	FR				199904
LFTSA20A		LFFF	FR				199904
LFTSA20B		LFFF	FR				199904
LFTSA22A		LFEE	FR				199904
LFTSA22B		LFEE	FR				199904
LFTSA24A		LFFF	FR				199904
LFTSA24B		LFFF	FR				199904
LFTSA32		LFBB	FR				199904
LFTSA34		LFBB	FR				199904
LFTSA35		LFBB	FR				199611
LFTSA40N		LFMM	FR				199611
LFTSA40S		LFMM	FR				199611
LFTSA41		LFMM	FR				199611
LFTSA42N		LFMM	FR				199611
LFTSA42S		LFMM	FR				199611
LFTSA43A		LFMM	FR				199611
LFTSA43B		LFMM	FR				199611
LFTSA44		LFMM	FR				199611
LFTSA44E		LFMM	FR				199611
LFTSA46N		LFMM	FR				199611
LFTSA46S		LFMM	FR				199901
LFTSA6		LFRR	FR				199904
LFTSA8A		LFFF	FR				199904
LFTSA8B		LFFF	FR				199904
LFTSA9A		LFFF	FR				199904
LFTSA9B		LFFF	FR				199511
LG(D)C101A		LGGG	GR				199511
LG(D)C101A1		LGGG	GR				199511
LG(D)C101A2		LGGG	GR				199511
LG(D)C101B		LGGG	GR				199511
LG(D)C101C		LGGG	GR				199511
LGD100		LG	GR				199511
LGD61		LGGG	GR				199511
LGD63		LG	GR				199511
LGD64		LG	GR				199511
LGD65		LG	GR				199511
LGD67A		LG	GR				199511
LGD67B		LG	GR				199511
LGD68		LG	GR				199511
LGD69		LG	GR				199511
LGD71		LGBL	GR				199511
LGD72		LGGG	GR				199511
LGD73		LG	GR				199511
LGD74		LG	GR				199905
LGD75		LG	GR				199511
LGD76		LG	GR				199511
LGD77(A)		LG	GR				199511
LGD77(B)		LG	GR				199511
LGD79		LG	GR				199511
LGD80		LG	GR				199511
LGD81		LG	GR				199511
LGD82		LG	GR				199511
LGD83		LG	GR				199511
LGD84		LG	GR				199511
LGD85		LGGG	GR				199511
LGD86		LGGG	GR				199511
LGD88		LG	GR				199511
LGD89		LG	GR				199511
LGD90		LG	GR				199807
LGD91		LG	GR				199511
LGD92A		LGTS	GR				199511
LGD92B		LGTS	GR				199511
LGD92C		LG	GR				199511
LGD93		LGAD	GR				199511
LGD94		LGAD	GR				199511
LGD95		LG	GR				199511
LGD96		LG	GR				199511
LGD97		LGGG	GR				199511
LGD98		LGGG	GR				199511
LGP10		LG	GR				199511
LGP12		LG	GR				199511
LGP13		LG	GR				199511
LGP4		LG	GR				199511
LGP5		LG	GR				199511
LGP6		LG	GR				200004
LGP7		LGGG	GR				200007
LGP8		LGGG	GR				200212
LGP9		LGGG	GR				199511
LGR14		LG	GR				199511
LGR15		LG	GR				199511
LGR16		LG	GR				199511
LGR17		LG	GR				199511
LGR18		LG	GR				199511
LGR19		LG	GR				199511
LGR20A		LG	GR				199511
LGR20B		LG	GR				199511
LGR21		LGEL	GR				200104
LGR22		LGGG	GR				200104
LGR23A		LGGG	GR				200104
LGR23B		LGGG	GR				200104
LGR24		LGGG	GR				200113
LGR25		LGGG	GR				200203
LGR26		LGGG	GR				199511
LGR27		LGSA	GR				199511
LGR28		LGSA	GR				199511
LGR34(E)		LG	GR				199511
LGR34(W)		LG	GR				199511
LGR35		LG	GR				199511
LGR46A		LG	GR				199511
LGR46B		LG	GR				199511
LGR50		LG	GR				199511
LGR51		LG	GR				199511
LGR52		LG	GR				199511
LGR53		LG	GR				199511
LGR54		LG	GR				199511
LGR55		LG	GR				199511
LGR56		LG	GR				199511
LGR57		LG	GR				200104
LGR58A		LGGG	GR				200104
LGR58B		LGGG	GR				200104
LGR59		LGGG	GR				199511
LHD1		LHCC	HU				199511
LHD10		LHCC	HU				199511
LHD11		LHCC	HU				199511
LHD13		LHCC	HU				199511
LHD14		LHCC	HU				199511
LHD15		LHCC	HU				199511
LHD16		LHCC	HU				199511
LHD17		LHCC	HU				199511
LHD18		LHCC	HU				199511
LHD21		LHCC	HU				199511
LHD22A		LHCC	HU				199511
LHD22B		LHCC	HU				199511
LHD23		LHCC	HU				199511
LHD24		LHCC	HU				199511
LHD27		LHCC	HU				199511
LHD29		LHCC	HU				199511
LHD2A		LHCC	HU				199511
LHD2B		LHCC	HU				199511
LHD3		LHCC	HU				199511
LHD30		LHCC	HU				199511
LHD33		LHCC	HU				199511
LHD34		LHCC	HU				199511
LHD36A		LHCC	HU				199511
LHD36B		LHCC	HU				199511
LHD37		LHCC	HU				199511
LHD38		LHCC	HU				199511
LHD39		LHCC	HU				199511
LHD50		LHCC	HU				199511
LHD52		LHCC	HU				199511
LHD53		LHCC	HU				199511
LHD55		LHCC	HU				199511
LHD6		LHCC	HU				199511
LHD9		LHCC	HU				199511
LHP1		LHCC	HU				199511
LHP2		LHCC	HU				200506
LHR1		LHCC	HU				199511
LHR10		LHCC	HU				199511
LHR11		LHCC	HU				199511
LHR12		LHCC	HU				199511
LHR14		LHCC	HU				199511
LHR15		LHCC	HU				199511
LHR16		LHCC	HU				199511
LHR1A		LHCC	HU				199511
LHR22		LHCC	HU				199511
LHR23		LHCC	HU				199511
LHR24		LHCC	HU				199511
LHR25		LHCC	HU				199511
LHR26		LHCC	HU				199511
LHR27		LHCC	HU				199511
LHR28		LHCC	HU				199511
LHR29		LHCC	HU				199511
LHR3		LHCC	HU				199511
LHR30		LHCC	HU				199511
LHR4		LHCC	HU				199511
LHR5		LHCC	HU				199511
LHR6		LHCC	HU				199511
LHR8		LHCC	HU				199511
LHR9		LHCC	HU				199511
LID1(A)		LIMF	IT				199511
LID10		LIRR	IT				199511
LID11		LIMM	IT				199511
LID111A		LIRR	IT				200308
LID111B		LIRR	IT				200102
LID112A		LIRR	IT				200308
LID112B		LIRR	IT				200102
LID113A		LIRR	IT				200308
LID113B		LIRR	IT				200102
LID114A		LIRR	IT				200308
LID114B		LIRR	IT				200308
LID115A		LIRR	IT				200308
LID115B		LIRR	IT				200308
LID115C		LIRR	IT				200308
LID117		LIRR	IT				200507
LID121		LIMM	IT				200511
LID122	A	LIRR	IT				200511
LID122	B	LIRR	IT				200009
LID13		LICT	IT				199511
LID15		LIBB	IT				199511
LID1B		LIMF	IT				199511
LID20		LIRR	IT				199706
LID25A		LIBB	IT				199706
LID25B		LIBB	IT				199706
LID25C		LIBB	IT				200007
LID28A		LIBB	IT				199511
LID28B		LIBB	IT				199511
LID29		LIRR	IT				199609
LID30		LIRR	IT				199511
LID33		LIRR	IT				199511
LID34		LIRR	IT				199511
LID37A		LIMM	IT				199511
LID37B		LIMM	IT				199511
LID40A		LIEE	IT				199511
LID40B		LIEE	IT				199511
LID44		LIRR	IT				199511
LID47A		LIMM	IT				199511
LID47B		LIMM	IT				200112
LID5A		LIMM	IT				200112
LID5B		LIMM	IT				199511
LID6		LIBB	IT				199511
LID67		LIRR	IT				199611
LID69(A)		LIMM	IT				199611
LID69(B)		LIMM	IT				199611
LID75		LIRR	IT				199706
LID84		LIPP	IT				199706
LID87		LIPP	IT				199511
LID91(A)		LIMM	IT				199511
LID91(B)		LIMM	IT				199511
LIP104		LI	IT				199511
LIP109		LI	IT				199511
LIP16		LIRR	IT				199511
LIP17		LIRR	IT				199511
LIP2		LIMM	IT				199611
LIP27		LIBB	IT				199511
LIP3		LIMM	IT				199511
LIP31		LIRR	IT				199511
LIP52		LIPP	IT				199511
LIP55		LIBB	IT				199511
LIP57		LIMM	IT				199511
LIP86		LIRR	IT				199511
LIP89		LIPP	IT				200307
LIP8A		LIRR	IT				200307
LIP8B		LIRR	IT				199511
LIP92		LIMM	IT				199511
LIP93		LIMM	IT				199511
LIP94		LIMM	IT				199511
LIP95		LIRR	IT				199511
LIP96		LIMM	IT				199511
LIP97		LIRR	IT				199511
LIP98		LIRR	IT				199707
LIP99		LIRH	IT				199511
LIR101		LIMM	IT				199511
LIR102		LIMM	IT				200009
LIR103		LIMM	IT				200005
LIR105		LIRR	IT				200013
LIR106		LIRR	IT				200013
LIR107A		LIRR	IT				200013
LIR107B		LIRR	IT				200101
LIR108A		LIRR	IT				200101
LIR108B		LIRR	IT				200209
LIR110		LIRR	IT				200308
LIR116	A	LIBB	IT				200308
LIR116	B	LIBB	IT				200308
LIR118A	A	LIBB	IT				200308
LIR118B	B	LIBB	IT				200406
LIR119		LIMM	IT				199511
LIR14		LIRR	IT				200007
LIR21		LIRR	IT				199511
LIR22		LIRH	IT				199511
LIR23		LIRR	IT				199511
LIR24		LIRR	IT				200206
LIR26		LIMM	IT				199511
LIR27B		LIBB	IT				199511
LIR32		LIPP	IT				200204
LIR38A		LIRR	IT				200204
LIR38B		LIRR	IT				200209
LIR39		LIRR	IT				200005
LIR4		LIRR	IT				199511
LIR41		LIRR	IT				199909
LIR42		LIRR	IT				199511
LIR46		LIRR	IT				199611
LIR48		LIRR	IT				199611
LIR49NORTH		LIMM	IT				199606
LIR49SOUTH		LIMM	IT				199511
LIR50		LIRR	IT				199611
LIR51A		LIRR	IT				199611
LIR51B		LIRR	IT				199611
LIR51C		LIRR	IT				199912
LIR51D		LIRR	IT				199912
LIR51E		LIRR	IT				199511
LIR53A		LIRR	IT				199511
LIR53B		LIRR	IT				199511
LIR54		LIEE	IT				200011
LIR56		LIBN	IT				199511
LIR58		LIMM	IT				199511
LIR59		LIRR	IT				199511
LIR60(A)		LIBN	IT				199511
LIR60B		LIBB	IT				200107
LIR61A		LIBB	IT				199705
LIR61B		LIBB	IT				199705
LIR61C		LIBB	IT				200107
LIR61D		LIBB	IT				200107
LIR61E		LIBB	IT				199511
LIR62		LIRR	IT				199511
LIR63(A)		LIRR	IT				199511
LIR63B		LIRR	IT				199511
LIR64(A)		LIMM	IT				199606
LIR64B		LIMM	IT				199912
LIR65		LIPP	IT				199606
LIR66A		LIBB	IT				199606
LIR66B		LIBB	IT				199905
LIR68		LIPP	IT				199511
LIR7		LIRR	IT				199511
LIR70		LIRR	IT				199511
LIR88A		LIBB	IT				199511
LIR88B		LIBR	IT				199511
LIR90		LIMM	IT				199511
LITSA72		LIMM	IT				199906
LITSA73		LIPP	IT				199808
LITSA73B		LIMM	IT				199808
LITSA74A		LIRR	IT				199808
LITSA74B		LIRR	IT				199808
LITSA76A		LIBB	IT				199808
LITSA76B		LIBB	IT				199808
LITSA77		LIRR	IT				199903
LITSA78		LIPP	IT				200006
LJD1		LJ	SI				199511
LJP1		LJ	SI				200006
LJR2		LJ	SI				200006
LJR3		LJ	SI				200013
LKD1		LK	EZ				200013
LKD2		LK	EZ				200013
LKD3		LK	EZ				200013
LKD4		LK	EZ				200013
LKD5		LK	EZ				200013
LKD6		LK	EZ				200507
LKD7		LK	EZ				199705
LKP1		LK	EZ				199911
LKP10		LK	EZ				200404
LKP11		LK	EZ				199911
LKP12		LK	EZ				199705
LKP2		LK	EZ				199705
LKP3		LK	EZ				199705
LKP4		LK	EZ				199705
LKP5		LK	EZ				199705
LKP6		LK	EZ				199705
LKP7		LK	EZ				199705
LKP8		LK	EZ				199705
LKP9		LK	EZ				199705
LKR1		LK	EZ				200210
LKR14		LKAA	EZ				199705
LKR2		LK	EZ				199705
LKR3		LK	EZ				199705
LKR4		LK	EZ				199705
LKR5		LK	EZ				200504
LKR6		LKAA	EZ				199705
LKR7		LK	EZ				200504
LKR8		LKAA	EZ				199705
LKTRA50		LK	EZ				199705
LKTRA51		LK	EZ				199705
LKTRA52		LK	EZ				199705
LKTRA53		LK	EZ				199705
LKTRA54		LK	EZ				199705
LKTRA55		LK	EZ				199705
LKTRA56		LK	EZ				200209
LKTRA57		LKAA	EZ				199705
LKTRA58		LK	EZ				200209
LKTRA59		LKAA	EZ				199705
LKTRA60		LK	EZ				199705
LKTRA61		LK	EZ				199705
LKTRA62		LK	EZ				199705
LKTRA63		LK	EZ				200504
LKTRA64		LKAA	EZ				199811
LKTRA65		LKAA	EZ				199811
LKTRA66		LKAA	EZ				200504
LKTRA67		LKAA	EZ				200013
LKTRA68		LK	EZ				200013
LKTRA69		LK	EZ				200013
LKTRA70		LK	EZ				200305
LKTSA20		LKAA	EZ				200305
LKTSA21		LKAA	EZ				200305
LKTSA22		LKAA	EZ				200305
LKTSA23		LKAA	EZ				200305
LKTSA24		LKAA	EZ				200305
LKTSA25		LKAA	EZ				200111
LL(P2001)		LLLL	IS				199702
LLD24		LLLL	IS				199702
LLD912		LLLL	IS				199702
LLD913		LLLL	IS				199702
LLP1012		LLLL	IS				199701
LLP44		LLLL	IS				199812
LLR400		LLLL	IS				199511
LLR602		LLLL	IS				199702
LLR900		LLLL	IS				199511
LMD1		LMLM	MT				199511
LMD2		LMLM	MT				199511
LMD3		LMLM	MT				199511
LOD21(A)		LOVV	AU				200007
LOD21(B)		LOVV	AU				199511
LOD22		LOVV	AU				199511
LOD23		LOVV	AU				199511
LOD24A		LOVV	AU				199511
LOD24B		LOVV	AU				199511
LOD24C		LOVV	AU				199511
LOD24D		LOVV	AU				199511
LOD24E		LOVV	AU				199511
LOD25A		LOVV	AU				199511
LOD25B		LOVV	AU				199511
LOD26		LOVV	AU				199511
LOD27A		LOVV	AU				199511
LOD27B		LOVV	AU				199511
LOD29		LOVV	AU				199511
LOD30		LOVV	AU				200004
LOD31		LOVV	AU				199511
LOR15		LOVV	AU				199511
LOR16		LOVV	AU				200011
LOR18		LOVV	AU				199511
LOR2		LOVV	AU				199706
LPD10		LP	PO				199706
LPD25		LP	PO				199511
LPD28A		LP	PO				199608
LPD28B		LP	PO				199706
LPD37		LP	PO				199706
LPD47		LP	PO				199706
LPD48N		LP	PO				200401
LPD48S		LP	PO				200405
LPD53		LP	PO				199511
LPP2		LP	PO				199608
LPR24C		LP	PO				199608
LPR26A		LP	PO				199706
LPR38A		LP	PO				199704
LPR38BN		LP	PO				199704
LPR38BS		LP	PO				199512
LPR39A		LP	PO				199511
LPR40A		LP	PO				200401
LPR40BN		LP	PO				199705
LPR40BS		LP	PO				199701
LPR42A		LP	PO				199703
LPR42B		LP	PO				199706
LPR43C		LP	PO				199608
LPR44A		LP	PO				199511
LPR51A		LP	PO				199706
LPR51BN		LP	PO				200401
LPR51BS		LPBJ	PO				199706
LPR51C		LP	PO				200508
LQD106		LQ	BK				200508
LQD107		LQ	BK				199610
LRD01		LR	RO				199610
LRD02		LR	RO				199610
LRD03		LR	RO				199610
LRD04		LR	RO				199610
LRD06		LR	RO				199610
LRD07		LR	RO				199610
